D3C2_Parent	D3C2_R1_T1	D3C2_R2_T1	D3C2_R3_T1	D3C2_R1_T2	D3C2_R2_T2	D3C2_R3_T2	D3C2_R1_T3	D3C2_R2_T3	D3C2_R3_T3	D3C2_R1_T5	D3C2_R2_T5	D3C2_R3_T5	D3C2_R1_T6	D3C2_R2_T6	D3C2_R3_T6	D3C2_R1_T8	D3C2_R2_T8	D3C2_R3_T8	D3C2_R1_T9	D3C2_R2_T9	D3C2_R3_T9	D3C2_R1_T10	D3C2_R2_T10	D3C2_R3_T10	D3C2_R1_T13	D3C2_R3_T13	D3C2_R1_T15	D3C2_R3_T15	D3C2_R3_T17	D3C2_R1_T19	D3C2_R3_T19
RG68	0.0015970004166088	0.00255277571353866	0.00473161138754339	0.000600934587821657	0.000485495812598616	0.00290375793731498	0.000534615847873264	0.000101062379988424	0.000940006890102859	0.000182873219623703	0	7.14803947147396e-06	4.35300553267003e-06	0	1.55914473824086e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG69	0.000937369809748646	0.000825695648583932	0.000732508875895839	0.00261002932919555	0.000839214190349037	0.00106489955483244	0.000885391463473904	0.000768686587184678	0.000851419853339239	0.0010022859152453	0.000385828837508736	0.000872060815519823	0.000296004376221562	0.00038598821283307	0.000851859988802506	0.000504769482561438	0.000280231438199548	0.000498728076047664	0.000544759130449742	0.000281562465663114	0.000738606447083602	0.000381698814189017	0.000165611811434391	0.000420237223912899	0.000218441962701035	0.000399105743553469	0.00506391561107967	1.40182658003378e-05	2.00422490610206e-06	2.49903943171843e-05	0	0
RG70	0.00298569643105124	4.81655795007294e-05	7.91901487454961e-05	0.00304951880387109	6.93565446569452e-06	0	0.00298581894484159	0	0	0.00170916124494461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG71	0.0104152201083183	0.00573170396058679	0.00143202185648105	0.00177589624460728	0.00106462296048411	0.000214674711319007	0.00059166971306132	3.98124527227124e-05	3.19897632757518e-05	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG72	0.00628384946535203	0.00600005504637657	0.00443464832974778	0.00385674436960168	4.16139267941671e-05	0.000118636024676293	0.000507145468338274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG73	0.00437439244549368	0.00312388187047588	0.00262647326672562	0.000941763160019015	0.00272918003225079	0.000494316769484555	0.000270477583113746	0.000361374570867697	1.96860081696934e-05	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG74	0.00597139286210249	0.00175460325324086	0.00228331595549514	0.00392849775322218	0.00013871308931389	0.000734413486091338	0.00106077927127422	1.53124818164278e-05	0.000142723559230277	0.000327061719711623	0	0	1.45100184422334e-05	4.15041089067818e-06	1.41740430749169e-06	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG75	0.00355274730361524	0.00373627280984229	0.00126044320086581	0	0.00405389003519845	0.000282466725419746	0	0.000581874309024258	1.96860081696934e-05	0	0	0	1.45100184422334e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG76	0.00843632828773781	0.00633033330581015	0.00126044320086581	0.0017489887257496	0.00079760026355487	0.000186428038777032	0.000445865390914066	4.59374454492835e-05	9.8430040848467e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG77	0.00314771096606953	0.00163074890595327	0.00137922842398406	0.00356076166216713	3.46782723284726e-05	5.93180123381466e-05	0.00264138264759518	0	0	0.000272551433093019	0	0	0	0	1.41740430749169e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG78	0.00035874647039763	0.000350920650648171	0.000415748280913854	0.00106733158135488	0.000364121859448962	0.000375680744808262	0.000196518868981081	0.000306249636328557	0.000258378857227226	0.000339370494109372	0.000356064898615205	0.000655832621507736	0.000245219311673745	0.000244874242550012	0.000297654904573255	0.000288180781785525	0.000209584857140839	0.000284509305127862	0.000456833095359608	0.000350236237776069	0.000424150236939098	0.000320202894125231	0.000220815748579189	0.000336189779130319	0.000292556200046029	0.000314741927842979	0.00516548411903829	0.000161210056703885	4.00844981220413e-06	2.18665950275363e-05	0	0
RG79	0.00226820349025598	0.00238075578675034	0.00375493288634894	0.00549810301992053	0.000107502644218265	0.000135584028201478	0.00117911321388649	1.53124818164278e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG80	0.00266166736101467	0.00363994165084083	0.000164979476553117	0.00421551128770416	0.000204601806737988	0	0.0017095028495236	3.06249636328557e-06	0	0.000274309829435555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG81	0.00992917650326344	0.00218809346874742	0.00156400543772355	0.00577614738144996	2.08069633970836e-05	0	0.000374019782899477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG82	0.00840161088737675	0.00535326012165249	0.000798500666517085	0.00119290000269075	0.000700501101035146	0.000194902040539624	0.000344436297246411	5.20624381758547e-05	4.92150204242335e-06	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG83	0.000983659676896727	0.00220185506289049	0.0015772037958478	0.00385674436960168	0.000405735786243129	0.000110162022913701	0.00125729814025531	3.67499563594268e-05	0	0.000668190610163531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG84	0.00275424709531084	0	0	0.00034979774514992	0	0	0.00203280808558925	0	0	0.00159310708633726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG85	0.005693653659214	0.00299314672611675	0.00246809296923463	0.00303158045796597	0.000381460995613199	0.000259869387386166	0.000412055693024848	1.83749781797134e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG86	0.00911910382817201	0.00032339746236204	0.00242849789486188	0.00179383459051241	3.12104450956253e-05	0.00116376290872935	0.000221876142397995	0	0.000105812293912102	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG87	0.00255751515993149	0.000495417389150359	0.00512096295220875	0.000798256392778022	1.73391361642363e-05	0.00216369511671525	9.93159875495788e-05	6.12499272657114e-06	9.35085388060436e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG88	0.00920011109568116	0.00121102028458977	0.000732508875895839	0.00184764962822778	0	1.69480035251847e-05	0.00070155123120128	3.06249636328557e-06	0	0.000418498329523475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG89	0.0023376382909781	0.000612390939366416	0.00273865931078174	0.00100454737068695	9.3631335286876e-05	0.00223431179807019	0.000181727126154548	4.59374454492835e-05	0.000359269649096904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG90	0.00334444290144887	0.00346792172405251	0.0015508070795993	0.00261002932919555	0.000249683560765003	0	0.000927653585835427	1.53124818164278e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG91	3.4717400361061e-05	6.88079707153277e-05	4.61942534348727e-05	0.000403612782865292	0.000135245262081043	4.80193433213567e-05	0.000984707451023483	5.20624381758547e-05	2.70682612333284e-05	0.00297520661157025	1.10236810716782e-06	0	0.000123335156758984	0	7.08702153745845e-06	0.000143184162019223	0	1.67358414781095e-06	3.44058398178784e-05	0	0	2.33260386448844e-05	0	0	0	0	0	0	0	0	0	0
RG92	0.00129611628014628	0.00289681556711529	0.00386051975134293	0.00217053985452001	0.00017685918887521	0.000327661401486905	0.000367680464545249	0	7.62832816575619e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG93	0.00293940656390316	0.00767208873475903	0	0.000511242858296037	0.000599934111282576	0	8.02980324868935e-05	1.22499854531423e-05	0	1.75839634253561e-06	0	0	8.70601106534006e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG94	0	1.37615941430655e-05	0	8.96917295256205e-06	1.73391361642363e-05	3.1071339796172e-05	0.000111994624258036	6.43124236289969e-05	4.67542694030218e-05	3.34095305081765e-05	0.000320789119185835	0.000214441184144219	0.000245219311673745	0.000508425334108077	0.00020127141166382	0.000441333461413681	0.000369717107540581	0.000276141384388807	0.000271423847452152	0.000157949675859796	0.000680102966126485	0.000296876855480347	0.000378146969441861	0.000728411188115691	0.000491494416077328	0.000496448607834803	0.000551371900346784	0.000602785429414527	0.000733546315633355	0.000690359643012217	0.000274834000263841	0.000173526123901306
RG95	0.000254594269314447	0.000185781520931385	0.000244169625298613	0.000206290977908927	0.000131777434848196	0.000124285359184688	1.4791742826533e-05	0.000165374803617421	0.00016240956739997	0.000149463689115527	0.000343938849436359	0.000444965457099254	0.000327926416794476	2.49024653440691e-05	3.54351076872923e-05	1.35934331030908e-05	0.000280231438199548	0.000378230017405275	0.000261866669724964	0.000302164597297	0.000552126601532791	0.000275671365803179	0.000160091417719912	9.80553522463431e-05	0.000118972854685385	8.11190535677782e-05	0.0015380374062305	5.60730632013514e-05	1.80380241549186e-05	0.000488874588829918	2.19867200211073e-05	1.46127262232678e-05
RG96	0	0	0	0	0	2.82466725419746e-06	0.000390924631844087	0	2.46075102121167e-06	0	1.10236810716782e-06	5.36102960360547e-06	0	0.000201294928197892	0.00325577769430841	0.00140827966948021	0	0	0	0	0	0	0	3.85217455253491e-05	1.75533720027617e-05	0	2.90195737024623e-05	0	2.00422490610206e-06	0	0	0
RG97	0.00730222654260982	0.000165139129716786	0.00134623252867343	0.00175795789870216	3.46782723284726e-06	1.97726707793822e-05	0.000549407590699797	0	2.21467591909051e-05	0.000618955512572534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG98	2.31449335740406e-05	3.44039853576638e-05	2.63967162484987e-05	8.07225565730584e-05	0.000128309607615349	7.06166813549364e-05	1.90179550626853e-05	0.000391999534500553	0.000152566563315124	0.000191665201336381	0.000881894485734254	0.000475344624853018	0.000814012034609296	0.000180542873744501	0.000128983791981744	0.00014680907751338	0.000492171181375677	0.000697884589637167	0.000735902684993511	0.000336501483353478	0.00168563154507693	0.000699781159346532	0.000102127283717875	5.25296529891124e-05	5.46104906752587e-05	0	0	5.60730632013514e-05	1.80380241549186e-05	7.96568818860251e-05	0	1.82659077790848e-06
RG99	0.000509188538628894	0.000103211956072991	2.63967162484987e-05	0.00255621429148018	0	0	0.00262870401088672	0	0	0.000202215579391595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG100	0	0	0	0	0	0	0.000380359101253706	0	0	1.75839634253561e-06	4.40947242867127e-06	0	2.90200368844669e-06	0.00264173653191666	0.00129409013273991	0.00155871366248774	0	1.67358414781095e-06	9.55717772718845e-06	6.86737721129546e-06	3.65646755981981e-06	2.12054896771676e-06	0.000118688464861314	0.000133075120905751	8.19157360128881e-05	0.000123300961423023	0.000159607655363543	0.000147191790903547	0.000200422490610206	5.46664875688407e-05	0	1.82659077790848e-06
RG101	0.00034717400361061	0.00193350397710071	0.000950281784945953	0.000331859399244796	0.00054444887555702	0.000576232119856281	0.000118333942612264	0.000177624789070563	0.000275604114375707	0.000585545982064357	7.71657675017473e-06	1.78700986786849e-06	1.30590165980101e-05	0	0	3.17180105738785e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG102	0.00379576910614267	0.00373627280984229	0.000369554027478982	0.000843102257540832	0.00108889775111404	0	5.70538651880559e-05	0.000229687227246418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG103	0.00144655834837754	0.00164451050009633	0.000389351564665356	0.00298673459320316	2.77426178627781e-05	0.000161006033489255	0.00142845973581947	3.06249636328557e-06	4.92150204242335e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG104	0	0	0	8.96917295256205e-06	6.93565446569452e-06	0	0.000371906676781401	0	0	1.75839634253561e-06	1.10236810716782e-06	0	1.45100184422334e-06	0.00161450983647381	0.000632162321141294	0.00166927358505955	7.06465810587097e-06	5.02075244343286e-06	1.91143554543769e-06	0	2.55952729187387e-05	0	0.000306381851153624	0.000357201640325964	0.000358868938723129	0.000584057185688003	0.000391764244983241	0.000343447512108277	0.000312659085351922	0.000195237455603003	0.000164900400158304	6.39306772267968e-05
RG105	0.000208304402166366	0.000254589491646712	0.00060712447371547	0.000340828572197358	0.000388396650078893	0.000519738774772332	0.000817772067695468	0.000346062089051269	0.000408484669521138	0.00107613856163179	0.000152126798789159	0.000169765937447507	0.000195885248970151	0.000170166846517805	0.00020127141166382	0.000233807049373161	1.41293162117419e-05	6.35961976168162e-05	4.58744530905046e-05	6.86737721129546e-06	2.92517404785585e-05	3.18082345157514e-05	0	7.00395373188165e-06	0	0	0	0	0	0	0	0
RG106	0.0115377493866593	0.00145184818209341	0.000534533504032098	0.000538150377153723	8.32278535883342e-05	0	0.000109881518139959	9.18748908985671e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG107	0.00108781187797991	0.000158258332645254	0.00320720102419259	0.000143506767240993	0	0.00191229973109168	5.07145468338274e-05	0	0.000164870318421182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG108	0.00188631208628431	0.00236699419260727	0.00219092744862539	0.00158754361260348	5.54852357255562e-05	0.000336135403249497	0.000422621223615229	0	2.95290122545401e-05	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG109	0.00223348608989492	0.00251837172818099	0.00308181662201222	0.00105836240840232	0.000201133979505141	0.000180778704268637	0.000164822277209939	1.22499854531423e-05	2.21467591909051e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG110	0.00111095681155395	0.00193350397710071	0.00314120923357134	0.000251136842671737	0.000516706257694242	0.0007767834949043	0	6.12499272657114e-06	7.38225306363502e-05	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG111	0.00480257371661343	0.000825695648583932	0.00382092467697019	0.00117496165678563	2.08069633970836e-05	2.82466725419746e-05	3.59228040072944e-05	0	2.46075102121167e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG112	0.00872563995741332	0.00154129854402334	0.00133963334961131	0.000798256392778022	1.73391361642363e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG113	0.00128454381335926	0.00153441774695181	0.00153760872147505	0.00295982707434547	6.93565446569452e-05	9.03893521343186e-05	0.000650836684367452	9.18748908985671e-06	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG114	0.00539276952275147	0.00119037789337517	0.000844694919951958	0.00231404662176101	3.46782723284726e-06	0	0.000585330394707092	0	0	0	0	0	0	0	0	1.81245774707877e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG115	0.00530018978845531	0.000584867751080285	0	0.00414375790408366	0	0	0.000650836684367452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG116	0.00119196407906309	0.000763768474940137	0.000758905592144337	0.00116599248383307	1.3871308931389e-05	8.47400176259237e-05	0.00110938071198998	0	0	0.000430807103921224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG117	2.31449335740406e-05	0.000110092753144524	0.000112186044056119	9.86609024781825e-05	0.00011443829868396	0.00049996610399295	2.74703795349899e-05	0.000321562118144985	0.00123037551060584	0.000488834183224899	1.2126049178846e-05	0.000134025740090137	3.48240442613603e-05	1.66016435627127e-05	0.000240958732273587	9.96851760893324e-05	0	3.01245146605971e-05	1.52914843635015e-05	0	3.29082080383783e-05	4.87726262574855e-05	0	0	3.90074933394705e-06	0	0	0	0	0	0	0
RG118	0.0027311021617368	0.0024358021633226	0.00234930774611638	0.00144403684536249	2.08069633970836e-05	5.08440105755542e-05	7.3958714132665e-05	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG119	0.000150442068231264	0.000233947100432114	0.00059392611559122	0.000412581955817854	0.000388396650078893	0.00064402413395702	0.000431073648087533	0.00035218708177784	0.000423249175648408	0.000877439774925268	5.95278777870622e-05	4.82492664324492e-05	4.6432059015147e-05	4.35793143521209e-05	0.000110557535984352	8.6997971859781e-05	4.70977207058064e-06	1.84094256259205e-05	3.0582968727003e-05	6.86737721129546e-06	7.31293511963962e-06	4.24109793543352e-06	0	0	0	0	0	0	0	0	0	0
RG120	0.00519603758737212	0.000873861228084661	0.000798500666517085	0.00134537594288431	1.73391361642363e-05	0	0.000234554779106452	6.12499272657114e-06	0	0.000339370494109372	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG121	0	6.88079707153277e-06	2.63967162484987e-05	8.96917295256205e-06	0.000187262670573752	0.000104512688405306	2.32441672988376e-05	0.000349124585414555	0.000268221861312072	0.000211007561104273	0.000260158873291605	0.000305578687405512	0.000332279422327146	0.000309205611355524	0.000490421890392125	0.00048664490509065	7.53563531292903e-05	0.000307939483197215	0.000156737714725891	0.000109878035380727	0.000208418650909729	0.000167523368449624	8.28059057171957e-06	1.75098843297041e-05	1.36526226688147e-05	0	0	0	0	1.56189964482402e-06	0	0
RG122	0.000173587001805305	0.000158258332645254	0.000105586864993995	0.000376705264007606	7.9760026355487e-05	8.75646848801211e-05	1.69048489446091e-05	0.000119437358168137	0.000115655297996949	0.000119570951292421	0.000253544664648598	0.000305578687405512	0.000246670313517968	0.000149414792064414	0	3.44366971944967e-05	0.000108324757623355	0.000145601820859553	9.36603417264468e-05	9.61432809581365e-05	0.00019013631311063	0.000129353487030723	6.62447245737566e-05	8.75494216485206e-05	0.000103369857349597	4.21819078552447e-05	0.00120431230865219	9.81278606023649e-05	6.61394219013681e-05	0.000510741183857455	4.39734400422145e-05	3.47052247802611e-05
RG123	0	2.75231882861311e-05	9.89876859318701e-05	6.27842106679343e-05	3.81460995613199e-05	0.000234447382098389	2.53572734169137e-05	0.000143937329074422	0.00112702396771495	0.000429048707578688	0.000144410222038984	0.00289316897607909	0.000879307117599346	1.03760272266954e-05	0.00017575813412897	7.79356831243872e-05	1.64842022470323e-05	0.000515463917525773	0.000145269101453264	6.86737721129546e-06	0.000669133563447025	0.000377457716253584	0	3.50197686594082e-06	0	0	0	0	0	0	0	0
RG124	0	1.37615941430655e-05	2.63967162484987e-05	2.69075188576861e-05	2.77426178627781e-05	5.93180123381466e-05	1.90179550626853e-05	7.34999127188536e-05	0.000290368620502977	0.000128362933005099	4.74018286082162e-05	0.000795219391201478	0.000256827326427532	1.66016435627127e-05	0.000153079665209103	9.33415739745567e-05	2.35488603529032e-06	0.000185767840407016	3.82287109087538e-05	6.86737721129546e-06	0.000168197507751711	9.33041545795376e-05	0	3.50197686594082e-06	3.90074933394705e-06	0	0	0	0	0	0	0
RG125	0.000196731935379345	0.000227066303360581	0.000428946639038104	0.000358766918102482	0.000284361833093475	0.000429349422638013	0.000847355553348534	0.000309312132691842	0.000391259412372656	0.000798311939511166	3.96852518580414e-05	5.36102960360547e-05	6.67460848342738e-05	0.000103760272266954	0.000188514772896395	0.00019121429231681	4.70977207058064e-06	1.17150890346767e-05	5.73430663631307e-06	0	7.31293511963962e-06	6.36164690315029e-06	0	0	0	0	0	0	0	0	0	0
RG126	0.00226820349025598	0.00272479564032698	0.000362954848416857	0.000816194738683146	0.000603401938515423	0	5.70538651880559e-05	0.000137812336347851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG127	0.00614497986390779	0.00012385434728759	0.000824897382765584	0.00160548195850861	0	1.97726707793822e-05	0.000179614020036472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG128	0.00474471138267833	0.00183717281809925	0	0.000771348873920336	0.000273958351394933	0	8.66373508411219e-05	1.53124818164278e-05	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG129	0	0	0	0	0	2.82466725419746e-06	0.000272590689231823	0	0	0	0	0	0	0.000120361915829667	0.000180010347051445	0.000224744760637768	4.70977207058064e-06	2.51037622171643e-05	0	0	0	0	0.000598962718021049	0.000479770830633893	0.00125604128553095	0.00118109341994685	0.0179486063349729	0.000203264854104899	0.000168354892112573	0.000707540539105281	0.00024185392023218	0.000173526123901306
RG130	0.000312456603249549	0.0020780007156029	0.000890889173386831	0.000179383459051241	0.00029129748755917	0.00078808216392109	7.3958714132665e-05	9.18748908985671e-06	5.90580245090802e-05	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG131	0	1.37615941430655e-05	1.31983581242493e-05	0.000295982707434547	2.08069633970836e-05	6.49673468465415e-05	6.33931835422843e-06	0.000134749839984565	0.000108273044933314	0.000137154914717777	0.00071212979723041	0.000303791677537643	0.000441104560643897	3.73536980161036e-05	1.70088516899003e-05	2.99055528267997e-05	0.000694691380410645	0.000331369661266568	0.000464478837541359	0.0001510822986485	0.00137848827005207	0.000625561945476445	4.69233465730776e-05	6.30355835869348e-05	3.90074933394705e-05	1.62238107135556e-05	1.45097868512312e-05	4.20547974010135e-05	5.21098475586536e-05	4.68569893447206e-06	1.09933600105536e-05	1.82659077790848e-06
