D2C1_Parent1	D2C1_Parent2	D2C1_R1_T1	D2C1_R1_T2	D2C1_R1_T3	D2C1_R1_T4	D2C1_R1_T7	D2C1_R1_T8	D2C1_R1_T12	D2C1_R1_T13	D2C1_R1_T15	D2C1_R1_T17	D2C1_R1_T18	D2C1_R2_T1	D2C1_R2_T2	D2C1_R2_T3	D2C1_R2_T4	D2C1_R2_T6	D2C1_R2_T7	D2C1_R2_T8	D2C1_R2_T9_RESEQ	D2C1_R2_T12	D2C1_R2_T13	D2C1_R2_T14	D2C1_R2_T15	D2C1_R2_T17	D2C1_R2_T18	D2C1_R3_T1	D2C1_R3_T2	D2C1_R3_T3	D2C1_R3_T4	D2C1_R3_T6	D2C1_R3_T7	D2C1_R3_T8	D2C1_R3_T12	D2C1_R3_T13	D2C1_R3_T15	D2C1_R3_T17	D2C1_R3_T18
RG69	0.00724515229605847	0.000657059203772007	3.21107693098111e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06801093643199e-05	0	0	0	0	0	0	0	0	0	0	0
RG70	0.00578465512350857	0.00133389102247234	6.42215386196222e-06	0	0	0	0	0	0	0	0	0	0	1.3857113757204e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13602187286398e-05	0	0	0	0	0	0	0	0	0	0	0
RG71	0.00158723453049844	0.00192859044070117	0.000478450462716186	0	0	0	0	0	0	0	0	0	0	0.000778769793154863	4.72808448411532e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00036525974025974	5.94302422673826e-06	0	0	0	0	0	0	0	0	0	0
RG72	0.00588725203232406	0.00114833263622191	3.21107693098111e-06	0	0	0	0	0	0	0	0	0	0	1.3857113757204e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	6.40806561859193e-06	0	0	0	0	0	0	0	0	0	0	0
RG73	0.00193727104292775	0.00190729685539374	0.000324318770029092	0	3.71767942450323e-06	0	0	0	0	0	0	0	0	8.45283939189442e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000380211893369788	0.000686419298188269	0.000352505728218084	0.000237820569704499	0	0	0	0	0	0	0	0
RG74	9.05266842489604e-06	3.04194075820373e-06	0	0	0	2.05802251476631e-05	0.000235618747921974	0.00275882762844977	0.000129455645419705	0	0.000162127107652399	5.12447346035195e-06	0	1.3857113757204e-06	0	0	6.2248412665477e-05	4.53309156844968e-05	9.74025974025974e-05	0.00192726132767921	0	2.54646016572363e-06	0	3.35005008324874e-06	2.1110555981676e-05	0	0	2.13602187286398e-06	0	0	2.83964859348656e-05	0.000117737822655855	0.000162087352614801	0.00501404818048711	8.21136385726304e-05	0	0.000155072418819589	2.38436997792073e-06	0
RG75	0.00506044164951689	0.00104794859120119	0.000179820308134942	0	0	0	0	0	0	0	0	0	0	8.31426825432238e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000111073137388927	0	0	0	0	0	0	0	0	0	0	0
RG76	0.00320162706627157	0.00200463895965626	0.000147709538825131	0	0	0	0	0	0	0	0	0	0	4.71141867744935e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	5.12645249487355e-05	0	0	0	0	0	0	0	0	0	0	0
RG77	0.00662353573088227	0.000434997528423134	0	0	0	0	0	0	0	0	0	0	0	1.3857113757204e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06801093643199e-05	0	0	0	0	0	0	6.70315416919431e-06	0	0	0	0
RG78	0.00667785174143165	0.000272253697859234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG79	0.00503931875652546	0.000771131982204647	0.000237619692892602	0	0	0	0	0	0	0	0	0	0	0.000117785466936234	0	0	0	0	0	0	0	0	0	0	0	0	0	3.84483937115516e-05	0	0	0	0	0	0	0	0	0	0	0
RG80	0.00126435602334381	0.00112247613977718	0.000626160001541317	0.000689922027859709	0.000684053014108593	0.000137201500984421	0	8.67945770748244e-06	0	0	0	0	0	0.000156585385456405	0.000361360742714528	0.00012483178156265	3.73490475992862e-05	3.7775763070414e-05	0.000176252319109462	0	0	0	0	0	0	0	0	0.000427204374572796	1.48575605668456e-05	4.32901771495892e-05	0.000134883308190611	0	0	0	0	0	0	0	0
RG81	3.01755614163202e-06	0	0	0	3.71767942450323e-06	0.000480205253445473	0.000418877774083509	0.00346930323793369	0.000199951293915585	0.000291290416545296	0.000810635538261997	9.39486801064524e-05	2.24361131677548e-05	4.15713412716119e-06	3.37720320293952e-06	0	0.000390090052703656	0.000101994560290118	0.000120593692022263	0.00222994019003909	0	2.16449114086508e-05	0	4.35506510822337e-05	2.1110555981676e-05	2.55588441268332e-06	0	2.13602187286398e-06	0	0	0.000443695092732274	0.000294344556639639	0.000320018619265121	0.00610228751399581	0.000152496757349171	1.91627782195863e-05	0.000381478150296188	3.09968097129695e-05	2.39564403467524e-05
RG82	0	3.04194075820373e-06	2.889969237883e-05	0.00057310983266653	0.000550216554826477	6.86007504922104e-06	0.000115191387872965	1.23992252964035e-06	7.5622604750125e-05	0	0.000162127107652399	9.7364995746687e-05	3.20515902396497e-05	3.32570730172895e-05	0.000638291405355569	0.000529773902241492	0.00148981200979375	3.7775763070414e-05	7.42115027829313e-05	7.72139954999683e-05	0	8.9126105800327e-05	4.13659020869098e-05	1.3400200332995e-05	1.4073703987784e-05	7.66765323804996e-05	0.000223274091274449	5.98086124401914e-05	0.00191365380100972	0.00056895661396603	0.000674416540953057	1.85901825246088e-05	4.15608596448209e-06	4.42279087415298e-05	8.88167927418247e-05	4.31162509940691e-05	1.55072418819589e-05	6.67623593817806e-05	0.000130049247596656
RG83	0.0023567113466146	0.00158180919426594	7.70658463435467e-05	0.00016061676839062	0	0	0	0	0	0	0	0	0	0.000145499694450642	3.71492352323347e-05	3.34914535899794e-05	0	0	0	0	0	0	0	0	0	0	0	0.000128161312371839	0.000258521553863114	9.27646653205483e-06	0	0	0	0	0	0	0	0	0
RG84	0.00645757014309251	6.69226966804822e-05	3.21107693098111e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13602187286398e-06	0	0	0	0	0	0	0	0	0	0	0
RG85	0.00648774570450883	1.67306741701205e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG86	3.01755614163202e-06	1.52097037910187e-06	3.85329231717733e-05	0.0003321846800806	0.000308567392233768	0	7.85395826406579e-06	0	1.28173906356144e-06	0	0	0	6.41031804792995e-06	0.000128871157941997	0.000381623961932165	0.00028315501671528	0	0	0	1.54427990999937e-06	0	0	0	0	0	0	0	0.000538277511961722	0.00432355012495208	0.000315399862089864	2.83964859348656e-05	0	0	1.16389233530342e-06	0	4.79069455489657e-06	0	0	3.42234862096462e-06
RG87	0	0	0	0	0	0.000301843302165726	0.000544541106308561	0.000173589154149649	0.000349914764352273	0.000970968055150986	0.000972762645914397	1.70815782011732e-06	3.20515902396497e-06	0	0	0	0.0038013030667718	8.68842550619522e-05	0.00024582560296846	0.000372171458309847	0	0.000109497787126116	0.000186146559391094	9.71514524142136e-05	0.000168884447853408	0	6.69822273823345e-05	0	0	0	0.000780903363208803	0.000281951101623233	0.000128838664898945	0.00052491544322184	0.000279856686563863	0	0.000151970970443197	1.90749598233659e-05	5.81799265563986e-05
RG88	0.00191916570607796	0.00193619529259668	0.000157342769618075	0	0	0	0	0	0	0	0	0	0	8.31426825432238e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000296907040328093	5.94302422673826e-06	0	0	0	0	0	0	0	0	0	0
RG89	0.00374478717176533	0.0012259021255561	0	0	0	0	0	0	0	0	0	0	0	4.15713412716119e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	4.27204374572796e-06	0	0	0	0	0	0	0	0	0	0	0
RG90	0.00615883208507094	1.52097037910187e-06	0	0	0	0	0	0	0	0	0	0	0	1.3857113757204e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG91	0.00552514529532822	0.000263127875584623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13602187286398e-06	0	0	0	0	0	0	0	0	0	0	0
RG92	0.00448107087032354	0.000758964219171832	3.21107693098111e-06	0	0	0	0	0	0	0	0	0	0	6.92855687860198e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG93	0.00530788125313071	0.000322445720369596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG94	0.00431510528253378	0.000819803034335906	0	0	0	0	0	0	0	0	0	0	0	2.77142275144079e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG95	0.00459875555984719	0.000657059203772007	3.21107693098111e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.27204374572796e-06	0	0	0	0	0	0	0	0	0	0	0
RG96	0.00222092132024116	0.00074983839689722	0.000366062770131847	9.85602896942441e-05	0	0	0	0	0	0	0	0	0	0.000297927945779885	0.000151974144132278	0	0	0	0	0	0	0	0	0	0	0	0	0.000495557074504443	0.000106974436081289	6.18431102136989e-06	0	0	0	0	0	0	0	0	0
RG97	0.00518114389518217	0.000170348682459409	3.21107693098111e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13602187286398e-06	1.78290726802148e-05	0	0	0	0	0	0	0	0	0	0
RG98	0	0	0	0	0	0.00019894217642741	5.23597217604386e-05	0.00394543348931559	0.000108947820402722	0.00067967763860569	0.000648508430609598	0.000341631564023463	0.000275643676060988	1.3857113757204e-06	0	0	0.000228244179773416	1.51103052281656e-05	2.3191094619666e-05	0.00109643873609955	6.2629172668629e-05	3.18307520715453e-05	0	3.01504507492387e-05	0	2.55588441268332e-06	0	2.13602187286398e-06	0	0	0.000291063980832372	4.64754563115219e-05	5.40291175382672e-05	0.00291322251526445	5.69768104381517e-05	0.00033534861884276	8.06376577861862e-05	0.000140677828697323	0.000403837137273826
RG99	0.00473454558622063	0.000115593748811742	0	0	0	0	0	0	0	0	0	0	0	1.3857113757204e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG100	0	0	0	0	0	0.000356723902559494	0.000539305134132517	0.000208306984979578	0.000230713031441059	0.00631129235848141	0.00162127107652399	9.22405222863351e-05	0.000467953217498886	0	0	0	0.00141926380877288	9.44394076760351e-05	0.000287569573283859	0.000210022067759914	7.82864658357863e-05	4.58362829830253e-05	0.00123063558708557	4.69007011654824e-05	0.00014073703987784	6.64529947297663e-05	0.000625167455568456	0	0	0	0.000745407755790221	0.000378000378000378	0.000207804298224104	0.000225795113048863	0.000232934607379502	0.000694650710460002	9.30434512917532e-05	6.67623593817806e-05	0.000605755705910738
RG101	0	0	0	0	0	0.000425324653051704	0.000369136038411092	0.000100433724900868	0.0001961060767249	0.00320419458199825	0.000810635538261997	5.12447346035195e-05	3.20515902396497e-06	0	0	0	0.00293397518363282	4.53309156844968e-05	0.000120593692022263	0.00019457926865992	0	6.23882740602289e-05	0	0.000137352053413199	0.000161847595859516	0	2.23274091274449e-05	0	0	0	0.000496938503860147	0.000288147829131436	0.000116370407005499	0.00023510625173129	0.000211149356329621	0	6.20289675278355e-05	1.19218498896037e-05	5.4757577935434e-05
RG102	0	3.04194075820373e-06	3.21107693098111e-06	0	3.71767942450323e-06	8.23209005906525e-05	1.83259026161535e-05	0.000522007384978587	8.97217344493008e-06	0	0	0	0	0	0	0	0.000141096402041748	7.93291024478694e-05	9.74025974025974e-05	0.00321364649270868	0.000250516690674516	1.27323008286181e-05	0	2.01003004994925e-05	0	0	0	4.27204374572796e-06	0	0	4.61442896441565e-05	4.0278728803319e-05	6.64973754317134e-05	0.000683204800823105	3.35157708459716e-06	0	0	0	0
RG103	0.00263734406778638	0.00084718050115974	6.42215386196222e-06	0	0	0	0	0	0	0	0	0	0	1.10856910057632e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13602187286398e-06	0	0	0	0	0	0	0	0	0	0	0
RG104	0.00282443254856757	0.000678352789079433	0	0	0	0	0	0	0	0	0	0	0	1.3857113757204e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13602187286398e-06	0	0	0	0	0	0	0	0	0	0	0
RG105	0	3.04194075820373e-06	0	0	3.71767942450323e-06	4.80205253445473e-05	2.87978469682412e-05	0.000765032200788095	3.46069547161589e-05	9.70968055150986e-05	0	7.17426284449273e-05	0.000115385724862739	2.77142275144079e-06	0	3.04467759908903e-06	3.73490475992862e-05	3.7775763070414e-06	4.63821892393321e-06	0.000359817219029852	0	3.81969024858544e-06	2.06829510434549e-05	1.00501502497462e-05	0	0	0	2.13602187286398e-06	5.94302422673826e-06	0	8.16398970627385e-05	2.78852737869131e-05	2.49365157868925e-05	0.000919474944889698	4.69220791843602e-05	0.000134139447537104	2.7913035387526e-05	2.38436997792073e-05	0.000116359853112797
RG106	0	0	3.21107693098111e-06	0.000208071722687849	0.000252802200866219	0	0	3.71976758892104e-06	0	0	0	0	0	9.69997963004278e-06	0.00028030786584398	0.000228350819931677	0	0	0	0	0	0	0	0	0	0	0	2.34962406015038e-05	0.00303688537986325	0.000225727352280001	0	0	0	4.65556934121366e-06	0	0	0	0	0
RG107	0.00383833141215592	0.000121677630328149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG108	0	1.21677630328149e-05	6.42215386196222e-06	3.65038109978682e-06	3.71767942450323e-06	0.000219522401575073	4.45057634963728e-05	0.00021450659762778	2.56347812712288e-06	0	0.000162127107652399	6.66181549845753e-05	9.61547707189492e-06	1.10856910057632e-05	1.35088128117581e-05	9.1340327972671e-06	0.000211644603062622	6.04412209126624e-05	0.000185528756957328	0.00275345107952887	0.000109601052170101	0.000623882740602289	0.000217170985956276	0.00203348040053199	0.000450358527609089	0.000406385621616648	0.000334911136911673	1.06801093643199e-05	0	1.23686220427398e-05	9.93877007720295e-05	4.33770925574204e-05	1.24682578934463e-05	0.000104750310177307	1.67578854229858e-06	0	3.10144837639177e-06	3.33811796908903e-05	1.36893944838585e-05
RG109	0.00120098734436954	0.00136887334119168	0	0	0	0	0	0	0	0	0	0	0	1.3857113757204e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06801093643199e-05	0	0	0	0	0	0	0	0	0	0	0
RG110	0.00353657579799272	0.000144492186014677	3.21107693098111e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13602187286398e-06	0	0	0	0	0	0	0	0	0	0	0
RG111	0	1.52097037910187e-06	3.21107693098111e-06	3.28534298980814e-05	3.3459114820529e-05	0.000802628780758862	0.000518361245428342	0.000117792640315833	0.000197387815788462	0.00067967763860569	0.0012970168612192	4.78284189632849e-05	9.93599297429142e-05	2.77142275144079e-06	3.03948288264557e-05	3.34914535899794e-05	0.000755280740341121	9.82169839830765e-05	0.00024582560296846	0.000138985191899943	0.000297488570175988	4.71095130658871e-05	0.000372293118782188	7.37011018314724e-05	0.000478505935584657	6.13412259043997e-05	6.69822273823345e-05	8.54408749145591e-06	2.97151211336913e-05	6.18431102136989e-06	0.000638920933534475	0.00029744292039374	0.000170399524543766	0.000104750310177307	0.000231258818837204	0.000162883614866483	8.37391061625779e-05	3.81499196467317e-05	0.000369613651064179
RG112	0.00260716850637006	0.0005703638921632	3.21107693098111e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG113	0.00211228929914241	0.000593178447849728	5.779938475766e-05	0	0	0	0	0	0	0	0	0	0	9.97712190518686e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	3.41763499658236e-05	0	0	0	0	0	0	0	0	0	0	0
RG114	0	0	0	0	0	0.000219522401575073	0.000130899304401096	0.00111097058655775	5.63965187967034e-05	0	0	9.90731535668043e-05	3.84619082875797e-05	1.3857113757204e-06	0	0	0.00019089513217413	6.04412209126624e-05	2.3191094619666e-05	0.000820012632209664	0	6.36615041430907e-06	0	2.34503505827412e-05	7.03685199389201e-06	5.11176882536664e-06	0	0	0	0	0.000181027597834768	0.00010534436763945	0.000120526492969981	0.00191460289157412	4.85978677266588e-05	2.39534727744828e-05	0.0002264057314766	2.86124397350488e-05	4.44905320725401e-05
RG115	0	3.04194075820373e-06	3.21107693098111e-06	0	0	0	7.85395826406578e-05	0	0.000854919955395481	0.000194193611030197	0.000486381322957198	0.000357004984404519	0.000275643676060988	8.31426825432238e-06	0	3.04467759908903e-06	0	3.39981867633726e-05	3.71057513914657e-05	0	1.56572931671573e-05	5.72953537287816e-05	1.03414755217274e-05	0	2.8147407975568e-05	7.66765323804996e-06	2.23274091274449e-05	2.13602187286398e-06	2.97151211336913e-06	6.18431102136989e-06	0	0.00012703291391816	0.000187023868401694	0	0.00101217627954834	0.000273069589629104	0.000120956486679279	0.00038865230640108	0.000208763265878842
RG116	0	0	0	0	0	8.23209005906525e-05	5.23597217604386e-06	0.000487289554148657	3.07617375254746e-05	0.000194193611030197	0	9.05323644662178e-05	0.000118590883886704	0	0	3.04467759908903e-06	5.80985184877786e-05	1.13327289211242e-05	4.63821892393321e-06	0.000395335656959838	0	1.27323008286181e-06	1.03414755217274e-05	6.70010016649749e-06	0	0	0	0	0	0	4.61442896441565e-05	1.85901825246088e-05	8.31217192896418e-06	0.000595912875675349	2.34610395921801e-05	8.14418074332417e-05	4.34202772694849e-05	5.00717695363354e-05	0.000154005687943408
RG117	0	0	0	3.65038109978682e-06	0	7.54608255414314e-05	3.6651805232307e-05	0.000448851955729806	3.84521719068432e-06	0	0	0	0	0	3.37720320293952e-06	0	8.71477777316678e-05	5.28860682985796e-05	9.74025974025974e-05	0.00188711005001923	0.000125258345337258	2.0371681325789e-05	1.03414755217274e-05	1.3400200332995e-05	7.03685199389201e-06	0	2.23274091274449e-05	0	0	0	4.61442896441565e-05	4.33770925574204e-05	2.90926017513746e-05	0.000535390474239571	0	0	0	0	0
RG118	0	1.52097037910187e-06	3.21107693098111e-06	0	0	0	7.85395826406578e-05	0	0.000831848652251375	0.000194193611030197	0	0.000107613942667391	0.000304490107276673	5.54284550288159e-06	0	0	0	5.6663644605621e-05	1.39146567717996e-05	1.54427990999937e-06	4.69718795014718e-05	1.14590707457563e-05	0	0	2.1110555981676e-05	1.53353064760999e-05	0	2.13602187286398e-06	0	6.18431102136989e-06	0	0.000111541095147653	0.000170399524543766	0	0.00088481635033365	0.000172465003976276	0.000127159383432063	0.000214593298012866	0.000154005687943408
RG119	0.00339776821547765	2.73774668238336e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG120	0.0032136972908381	6.54017263013803e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG121	0.00255587005196232	0.000337655424160614	0	0	0	0	0	0	0	0	0	0	0	2.77142275144079e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	4.27204374572796e-06	0	0	0	0	0	0	0	0	0	0	0
RG122	0.00308092482060629	5.47549336476672e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG123	0.00319257439784667	2.12935853074261e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG124	0.00271881808361045	0.00015513897866839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG125	0.00282443254856757	0.000132324422981862	6.42215386196222e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG126	0.00219376331496647	0.00038328453553367	0	0	0	0	0	0	0	0	0	0	0	2.77142275144079e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13602187286398e-06	0	0	0	0	0	0	0	0	0	0	0
RG127	0	1.52097037910187e-06	3.21107693098111e-06	0	0	0.000171501876230526	6.02136800245044e-05	0.000264103498813394	0	0	0	1.70815782011732e-06	0	6.92855687860198e-06	3.37720320293952e-06	3.04467759908903e-06	0.000195045026351828	0.000185101239045029	0.000320037105751391	0.00381128281787844	0.000751550072023549	0.000771577430214259	0.000682537384434011	0.00189612834711879	0.000865532795248717	0.000431944465743481	0.00073680450120568	6.40806561859193e-06	0	3.09215551068494e-06	8.16398970627385e-05	7.4360730098435e-05	1.66243438579284e-05	7.79807864653288e-05	0	0	0	0	0
RG128	0.00278822187486798	6.38807559222784e-05	0	0	0	0	0	0	0	0	0	0	0	1.3857113757204e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG129	0.000787582152965956	0.00107988896916233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13602187286398e-06	0	0	0	0	0	0	0	0	0	0	0
RG130	0.000841898163515332	0.00103273888741017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.40806561859193e-06	0	0	0	0	0	0	0	0	0	0	0
RG131	0.00226618466236564	0.000313319898094985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG132	0.000998811082880197	0.000903456405186509	1.92664615858867e-05	0	0	0	0	0	0	0	0	0	0	1.24714023814836e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.34962406015038e-05	0	0	0	0	0	0	0	0	0	0	0
RG133	0.00161439253577313	0.000235750408760789	7.70658463435467e-05	0	0	0	0	0	0	0	0	0	0	5.54284550288159e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000260594668489405	0.000142632581441718	0	0	0	0	0	0	0	0	0	0
RG134	0.00191916570607796	0.000308756986957679	0.000170187077341999	1.46015243991473e-05	0	0	0	0	0	0	0	0	0	4.29570526473323e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06801093643199e-05	0	0	0	0	0	0	0	0	0	0	0
RG135	0.00262829139936149	8.21324004715008e-05	3.21107693098111e-06	0	0	0	0	0	0	0	0	0	0	1.3857113757204e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG136	0	0	6.42215386196222e-06	0	3.71767942450323e-06	1.37201500984421e-05	1.83259026161535e-05	0.00010663333754907	0	0	0	0	0	2.77142275144079e-06	0	0	2.90492592438893e-05	5.28860682985796e-05	9.27643784786642e-05	0.00185931301163924	0.00051669067451619	0.000146421459529109	0.000155122132825912	0.000274704106826397	0.000344805747700709	8.43441856185496e-05	0.000156291863892114	0	0	6.18431102136989e-06	1.06486822255746e-05	1.85901825246088e-05	1.24682578934463e-05	4.42279087415298e-05	0	0	0	0	0
RG137	0.00137298804444257	0.000629681736948173	2.889969237883e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG138	0.00257095783267048	2.12935853074261e-05	3.21107693098111e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG139	0.00238386935188929	0.000132324422981862	0	0	0	0	0	0	0	0	0	0	0	1.3857113757204e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG140	0.00238688690803092	0.000132324422981862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13602187286398e-06	0	0	0	0	0	0	0	0	0	0	0
RG141	0.00133677737074298	0.000582531655196015	3.21107693098111e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.27204374572796e-06	0	0	0	0	0	0	0	0	0	0	0
RG142	3.01755614163202e-06	9.1258222746112e-06	3.21107693098111e-06	1.09511432993605e-05	2.23060765470193e-05	0.000699727655020546	2.61798608802193e-06	0.000416613969959157	5.12695625424576e-06	0	0	0.000203270780593961	6.41031804792995e-06	1.52428251329244e-05	2.36404224205766e-05	2.43574207927123e-05	0.000767730422874217	0	0	0.00016987079009993	0	1.65519910772036e-05	0	0.000140702103496447	0	5.11176882536664e-06	0	1.70881749829118e-05	2.67436090203222e-05	1.23686220427398e-05	0.000887390185464549	6.19672750820292e-06	8.31217192896418e-06	0.000359642731608755	1.67578854229858e-06	0	1.24057935055671e-05	0.00016213715849861	3.42234862096462e-06
RG143	0	0	0	0	0	2.74403001968842e-05	2.09438887041754e-05	0.000162429851382886	2.56347812712288e-06	0	0	0	0	1.3857113757204e-06	0	0	4.97987301323816e-05	6.04412209126624e-05	2.3191094619666e-05	0.00160605110639934	0	2.54646016572363e-06	0	1.00501502497462e-05	0	0	0	0	0	0	7.09912148371639e-06	3.4082001295116e-05	1.24682578934463e-05	0.000409690102026802	0	0	0	0	0
RG144	0.00221186865181627	0.000115593748811742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG145	0.00231446556063176	4.41081409939541e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
