D1C1_Parent	D1C1_R1_T1	D1C1_R1_T2	D1C1_R1_T3	D1C1_R1_T4	D1C1_R1_T5	D1C1_R1_T6	D1C1_R1_T8	D1C1_R1_T9	D1C1_R1_T10	D1C1_R1_T13	D1C1_R2_T1	D1C1_R2_T2	D1C1_R2_T3	D1C1_R2_T4	D1C1_R2_T5	D1C1_R2_T6	D1C1_R2_T8	D1C1_R2_T9	D1C1_R2_T10	D1C1_R2_T13	D1C1_R3_T1	D1C1_R3_T2	D1C1_R3_T3	D1C1_R3_T4	D1C1_R3_T5	D1C1_R3_T6	D1C1_R3_T8	D1C1_R3_T9	D1C1_R3_T10
RG2127	3.31632060861116e-06	0	0	0	1.56660990316784e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38734706057893e-06	0	0	0	0	0	0	0
RG2128	9.94896182583347e-06	0	0	0	0	0	0	0	0	0	0	0	2.36258050493071e-06	0	0	0	0	0	0	0	0	3.35005008324874e-06	0	0	0	0	0	0	0	0
RG2129	9.94896182583347e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2130	9.94896182583347e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2131	6.63264121722232e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.35005008324874e-06	0	0	0	0	0	0	0	0
RG2132	3.31632060861116e-06	0	0	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	0	2.38734706057893e-06	0	0	0	0	0	0	0
RG2133	6.63264121722232e-06	0	0	0	0	0	0	0	0	0	0	0	0	2.65509752173197e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2134	6.63264121722232e-06	0	0	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2135	3.31632060861116e-06	5.52309204785207e-06	0	3.31382594460609e-06	0	0	0	0	0	0	0	3.17510715986665e-06	7.08774151479212e-06	0	0	0	0	0	0	0	0	3.35005008324874e-06	0	0	0	0	0	0	0	0
RG2136	3.31632060861116e-06	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.35005008324874e-06	0	0	0	0	0	0	0	0
RG2137	3.31632060861116e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08427559959398e-06	0	0	0
RG2138	6.63264121722232e-06	0	0	3.31382594460609e-06	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	3.35005008324874e-06	0	0	0	0	0	0	0	0
RG2139	3.31632060861116e-06	2.76154602392603e-06	0	3.31382594460609e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2140	3.31632060861116e-06	0	0	0	0	0	0	0	0	0	0	6.35021431973329e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2141	6.63264121722232e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.35005008324874e-06	0	0	0	0	0	0	0	0
RG2142	9.94896182583347e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2143	3.31632060861116e-06	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89249851438867e-06	0	0	0	0	0	0
RG2144	3.31632060861116e-06	0	0	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	0	2.38734706057893e-06	0	0	0	0	0	0	0
RG2145	9.94896182583347e-06	5.52309204785207e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2146	6.63264121722232e-06	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	3.35005008324874e-06	0	0	0	0	0	0	0	0
RG2147	3.31632060861116e-06	0	0	0	1.56660990316784e-06	0	0	0	0	0	0	0	2.36258050493071e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2148	6.63264121722232e-06	0	0	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2149	3.31632060861116e-06	0	0	0	0	0	0	0	0	0	0	0	2.36258050493071e-06	0	0	0	0	0	0	0	0	3.35005008324874e-06	0	0	0	0	0	0	0	0
RG2150	3.31632060861116e-06	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2151	9.94896182583347e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2152	9.94896182583347e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2153	3.31632060861116e-06	0	2.09290838921399e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.35005008324874e-06	0	0	0	0	0	0	0	0
RG2154	6.63264121722232e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.35005008324874e-06	0	0	0	0	0	0	0	0
RG2155	9.94896182583347e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2156	3.31632060861116e-06	0	2.09290838921399e-06	3.31382594460609e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2157	3.31632060861116e-06	0	0	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	3.35005008324874e-06	0	0	0	0	0	0	0	0
RG2158	3.31632060861116e-06	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	0	0	3.78499702877733e-06	0	0	0	0	0	0
RG2159	1.65816030430558e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2160	6.63264121722232e-06	0	0	3.31382594460609e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2161	3.31632060861116e-06	0	0	3.31382594460609e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	2.26824748394648e-06	0	0	0	0	0	0	0	0	0	0	0	0
RG2162	9.94896182583347e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2163	3.31632060861116e-06	0	4.18581677842797e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2164	3.31632060861116e-06	0	2.09290838921399e-06	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2165	3.31632060861116e-06	0	2.09290838921399e-06	0	1.56660990316784e-06	0	0	0	0	0	0	0	4.72516100986141e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2166	6.63264121722232e-06	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	0	0	1.89249851438867e-06	0	0	0	0	0	0
RG2167	3.31632060861116e-06	2.76154602392603e-06	2.09290838921399e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2168	6.63264121722232e-06	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2169	3.31632060861116e-06	0	0	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	2.65509752173197e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2170	9.94896182583347e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2171	6.63264121722232e-06	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2172	6.63264121722232e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89249851438867e-06	0	0	0	0	0	0
RG2173	9.94896182583347e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2174	3.31632060861116e-06	0	0	0	1.56660990316784e-06	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2175	3.31632060861116e-06	0	2.09290838921399e-06	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	2.65509752173197e-06	0	0	0	0	0	0	0	3.35005008324874e-06	0	0	0	0	0	0	0	0
RG2176	6.63264121722232e-06	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2177	6.63264121722232e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89249851438867e-06	0	0	0	0	0	0
RG2178	3.31632060861116e-06	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89249851438867e-06	0	0	0	0	0	0
RG2179	9.94896182583347e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2180	3.31632060861116e-06	0	0	0	0	0	0	0	0	0	0	0	2.36258050493071e-06	0	0	0	0	0	0	0	0	0	2.38734706057893e-06	0	0	0	0	0	0	0
RG2181	9.94896182583347e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2182	6.63264121722232e-06	0	2.09290838921399e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2183	6.63264121722232e-06	2.76154602392603e-06	0	0	1.56660990316784e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38734706057893e-06	0	0	0	0	0	0	0
RG2184	3.31632060861116e-06	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2185	6.63264121722232e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38734706057893e-06	0	0	0	0	0	0	0
RG2186	6.63264121722232e-06	0	0	3.31382594460609e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2187	9.94896182583347e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2188	3.31632060861116e-06	0	0	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	0	2.38734706057893e-06	0	0	0	0	0	0	0
RG2189	3.31632060861116e-06	0	0	0	0	0	0	0	1.36249805844027e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66805393151971e-06
RG2190	6.63264121722232e-06	0	0	0	0	0	0	0	0	0	0	0	2.36258050493071e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2191	6.63264121722232e-06	0	0	3.31382594460609e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2192	3.31632060861116e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38734706057893e-06	1.89249851438867e-06	0	0	0	0	0	0
RG2193	3.31632060861116e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.31071562773651e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2194	3.31632060861116e-06	0	0	0	0	0	0	0	0	0	0	0	0	2.65509752173197e-06	0	0	0	0	0	0	0	3.35005008324874e-06	0	0	0	0	0	0	0	0
RG2195	9.94896182583347e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2196	3.31632060861116e-06	0	0	0	0	0	6.51185809358842e-07	0	0	1.83750231984668e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2197	3.31632060861116e-06	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.35005008324874e-06	0	0	0	0	0	0	0	0
RG2198	3.31632060861116e-06	0	0	0	1.56660990316784e-06	0	0	0	0	0	0	0	2.36258050493071e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2199	3.31632060861116e-06	0	0	0	0	0	0	0	0	0	0	0	0	5.31019504346395e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2200	3.31632060861116e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG2201	1.32652824344446e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.35005008324874e-06	0	0	0	0	0	0	0	0
RG2202	6.63264121722232e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG2203	9.94896182583347e-06	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	0	0	2.65509752173197e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2204	3.31632060861116e-06	0	0	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	3.35005008324874e-06	0	0	0	0	0	0	0	0
RG2205	9.94896182583347e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2206	6.63264121722232e-06	0	0	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	3.35005008324874e-06	2.38734706057893e-06	0	0	0	0	0	0	0
RG2207	3.31632060861116e-06	0	2.09290838921399e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG2208	3.31632060861116e-06	0	0	0	0	0	0	0	0	0	0	6.35021431973329e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2209	9.94896182583347e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2210	9.94896182583347e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2211	3.31632060861116e-06	0	0	3.31382594460609e-06	1.56660990316784e-06	0	0	0	0	0	0	0	2.36258050493071e-06	0	0	0	0	0	0	0	0	0	2.38734706057893e-06	0	0	0	0	0	0	0
RG2212	3.31632060861116e-06	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.26824748394648e-06	0	0	0	0	0	0	0	0	0	0	0	0
RG2213	6.63264121722232e-06	5.52309204785207e-06	0	0	0	0	0	0	0	0	0	0	2.36258050493071e-06	0	0	0	0	0	0	0	0	6.70010016649749e-06	0	0	0	0	0	0	0	0
RG2214	3.31632060861116e-06	0	0	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	3.35005008324874e-06	0	0	0	0	0	0	0	0
RG2215	6.63264121722232e-06	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2216	3.31632060861116e-06	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2217	3.31632060861116e-06	0	0	0	0	0	6.51185809358842e-07	0	1.36249805844027e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2218	9.94896182583347e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2219	9.94896182583347e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2220	3.31632060861116e-06	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.35005008324874e-06	0	0	0	0	0	0	0	0
RG2221	6.63264121722232e-06	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2222	9.94896182583347e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2223	3.31632060861116e-06	0	2.09290838921399e-06	0	0	0	0	0	0	0	0	0	2.36258050493071e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2224	1.32652824344446e-05	0	0	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2225	3.31632060861116e-06	2.76154602392603e-06	0	0	0	1.73741719035316e-06	0	0	1.36249805844027e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.97980989865353e-06	0	0	0	0	0
RG2226	3.31632060861116e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.35005008324874e-06	0	1.89249851438867e-06	0	0	0	0	0	0
RG2227	6.63264121722232e-06	0	0	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2228	3.31632060861116e-06	0	0	0	0	0	0	0	0	0	0	0	2.36258050493071e-06	0	1.66976965527605e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2229	3.31632060861116e-06	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38734706057893e-06	0	0	0	0	0	0	0
RG2230	3.31632060861116e-06	2.76154602392603e-06	0	0	0	0	6.51185809358842e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2231	9.94896182583347e-06	0	2.09290838921399e-06	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2232	3.31632060861116e-06	0	0	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	0	0	1.89249851438867e-06	0	0	0	0	0	0
RG2233	9.94896182583347e-06	0	0	0	0	0	0	0	0	0	0	3.17510715986665e-06	2.36258050493071e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2234	3.31632060861116e-06	0	0	0	0	0	0	0	0	0	0	6.35021431973329e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2235	3.31632060861116e-06	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2236	3.31632060861116e-06	0	2.09290838921399e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.35005008324874e-06	0	0	0	0	0	0	0	0
RG2237	3.31632060861116e-06	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	0	0	0	1.66976965527605e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2238	3.31632060861116e-06	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2239	9.94896182583347e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2240	3.31632060861116e-06	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	0	4.72516100986141e-06	0	0	0	0	0	0	0	0	0	2.38734706057893e-06	0	0	0	0	0	0	0
RG2241	3.31632060861116e-06	0	2.09290838921399e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.35005008324874e-06	0	0	0	0	0	0	0	0
RG2242	3.31632060861116e-06	0	2.09290838921399e-06	0	0	0	0	0	0	0	0	0	2.36258050493071e-06	0	0	0	0	0	0	0	0	0	0	3.78499702877733e-06	0	0	0	0	0	0
RG2243	0	5.52309204785207e-06	0	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	3.35005008324874e-06	2.38734706057893e-06	0	0	0	0	0	0	0
RG2244	0	8.2846380717781e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2245	0	8.2846380717781e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2246	0	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.35005008324874e-06	2.38734706057893e-06	3.78499702877733e-06	0	0	0	0	0	0
RG2247	0	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2248	0	2.76154602392603e-06	2.09290838921399e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89249851438867e-06	0	0	0	0	0	0
RG2249	0	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	0	2.36258050493071e-06	0	0	0	0	0	0	0	0	0	2.38734706057893e-06	0	0	0	0	0	0	0
RG2250	0	2.76154602392603e-06	2.09290838921399e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38734706057893e-06	0	0	0	0	0	0	0
RG2251	0	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66805393151971e-06
RG2252	0	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38734706057893e-06	0	1.97980989865353e-06	0	0	0	0	0
RG2253	0	8.2846380717781e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2254	0	5.52309204785207e-06	0	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2255	0	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89249851438867e-06	0	0	1.04213779979699e-06	0	0	0
RG2256	0	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	0	2.36258050493071e-06	0	0	0	0	0	0	0	0	0	0	1.89249851438867e-06	0	0	0	0	0	0
RG2257	0	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	1.51909656289212e-06	0
RG2258	0	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	0	4.72516100986141e-06	2.65509752173197e-06	0	0	0	0	0	0	0	3.35005008324874e-06	0	0	0	0	0	0	0	0
RG2259	0	5.52309204785207e-06	0	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2260	0	2.76154602392603e-06	0	0	0	1.73741719035316e-06	0	0	0	0	0	0	0	0	1.66976965527605e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2261	0	5.52309204785207e-06	0	3.31382594460609e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2262	0	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	0	0	1.89249851438867e-06	0	0	0	0	0	0
RG2263	0	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	3.35005008324874e-06	0	0	0	0	0	0	0	0
RG2264	0	5.52309204785207e-06	0	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2265	0	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	0	2.36258050493071e-06	0	1.66976965527605e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2266	0	5.52309204785207e-06	0	3.31382594460609e-06	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	1.37262330275129e-06	0	0	0	0	0	0	0	0	0	0
RG2267	0	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.35005008324874e-06	0	1.89249851438867e-06	0	0	0	0	0	0
RG2268	0	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	3.35005008324874e-06	0	0	0	0	0	0	0	0
RG2269	0	8.2846380717781e-06	2.09290838921399e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.97980989865353e-06	0	0	0	0	0
RG2270	0	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1359169384621e-06	0	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG2271	0	2.76154602392603e-06	0	0	1.56660990316784e-06	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2272	0	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	0	0	2.65509752173197e-06	0	0	0	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG2273	0	2.76154602392603e-06	2.09290838921399e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89249851438867e-06	0	0	0	0	0	0
RG2274	0	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	3.35005008324874e-06	0	0	0	0	0	0	0	0
RG2275	0	2.76154602392603e-06	0	0	0	0	1.30237161871768e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2276	0	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	0	2.36258050493071e-06	0	0	0	0	0	0	0	0	0	0	1.89249851438867e-06	0	0	0	0	0	0
RG2277	0	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	0	0	0	0	0	0	1.89249851438867e-06	0	0	0	0	0	0
RG2278	0	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	3.17510715986665e-06	0	0	0	0	0	4.53649496789296e-06	0	0	0	0	0	1.89249851438867e-06	0	0	0	0	0	0
RG2279	0	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	6.35021431973329e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2280	0	2.76154602392603e-06	0	0	0	0	0	0	0	0	0	6.35021431973329e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
